Job Title,Job Description,Salary,Applying Link,Company,Location
Vice President of Business Development NBFC,"Role: Vice President – Business Development Location: Hyderabad Qualification: MBA (Finance/Marketing) / CA / Master’s in Commerce or higher Experience: 12–15 years in Business Development, preferably in Supply Chain Finance, Trade Finance, Working Capital Key Responsibilities Business Development: Drive acquisition in Domestic Factoring, Export Factoring, Reverse Factoring, and TReDS ; deliver revenue growth. Client Relationship Management: Build long-term partnerships with corporates, SMEs, a…",Not specified,https://www.adzuna.in/land/ad/5794371378?se=lJnrMs998RG2W77HaMXIjA&utm_medium=api&utm_source=d6220ea2&v=CAD031E31F2D9F5AAA1594FCA7F4A8C2C6307D19,Gionik Human Capital Solutions,India
Business Development Manager – Healthcare & Pharma,"Company Description Roboman Ltd is a London-based artificial intelligence company focused on intelligent automation across sales, legal-tech, and financial domains. The organization builds interoperable, modular platforms that clients can deploy independently or as integrated systems to support evolving business needs. A cross-functional team of AI engineers, data scientists, and domain experts develops solutions centered on NLP, psychographic modeling, and compliant automation. Roboman is comm…",Not specified,https://www.adzuna.in/land/ad/5797155454?se=lJnrMs998RG2W77HaMXIjA&utm_medium=api&utm_source=d6220ea2&v=30F47694A0B4AB1A7C6150ED4E5CAB0AA4B4E5BF,Roboman - Artificially Human,"Noida, Ghaziabad"
Business Development Manager - SME BIL,"This job is with Standard Chartered Bank, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. Job Summary The purpose of the role is to Meet the business objectives initiated by the respective country Business Clients business Customer focused need-based selling Deepen customer relationship and maximize penetration Key Responsibilities Business Drivers Achieve personal sales target Segment fo…",Not specified,https://www.adzuna.in/land/ad/5785772484?se=lJnrMs998RG2W77HaMXIjA&utm_medium=api&utm_source=d6220ea2&v=4325BDC08807CE6B54A1829C8E0D650850B0C4CB,Standard Chartered Bank,"New Delhi, Delhi"
Business Development Manager - SME BIL,"This job is with Standard Chartered Bank, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. Job Summary The purpose of the role is to Meet the business objectives initiated by the respective country Business Clients business Customer focused need-based selling Deepen customer relationship and maximize penetration Key Responsibilities Business Drivers Achieve personal sales target Segment fo…",Not specified,https://www.adzuna.in/land/ad/5785773000?se=lJnrMs998RG2W77HaMXIjA&utm_medium=api&utm_source=d6220ea2&v=38261327708B859696158D3984C4F948AB7E3D2F,Standard Chartered Bank,"Kolkata, West Bengal"
Business Development Manager - SME BIL,"This job is with Standard Chartered Bank, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. Job Summary The purpose of the role is to • Meet the business objectives initiated by the respective country Business Clients business • Customer focused need-based selling • Deepen customer relationship and maximize penetration Key Responsibilities Business Drivers • Achieve personal sales target • …",Not specified,https://www.adzuna.in/land/ad/5785772522?se=lJnrMs998RG2W77HaMXIjA&utm_medium=api&utm_source=d6220ea2&v=D289423F3575CB976E4AA008E19F0F44EB8F9F2A,Standard Chartered Bank,"Jaipur, Rajasthan"
Business Development Manager - SME BIL,"This job is with Standard Chartered Bank, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. Key Responsibilities Business Drivers Achieve personal sales target Segment focus, customer focussed needs-based selling Being a Business Clients Acquisition Executive, focus has to be on acquiring new HVS customer relationship and fulfilling needs with respect to Assets, Liabilities, Insurance and I…",Not specified,https://www.adzuna.in/land/ad/5785770833?se=lJnrMs998RG2W77HaMXIjA&utm_medium=api&utm_source=d6220ea2&v=89F14A7E7B9F41DD17ECB39799AB16CD8A2C5109,Standard Chartered Bank,"Mumbai, Maharashtra"
Business Development Manager - SME BIL,"This job is with Standard Chartered Bank, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. Job Summary The purpose of the role is to Meet the business objectives initiated by the respective country Business Clients business Customer focused need-based selling Deepen customer relationship and maximize penetration Key Responsibilities Business Drivers Achieve personal sales target Segment fo…",Not specified,https://www.adzuna.in/land/ad/5785771154?se=lJnrMs998RG2W77HaMXIjA&utm_medium=api&utm_source=d6220ea2&v=E2BB8CE414DEEA62E58344A8F094B8C7CFD3AB95,Standard Chartered Bank,"New Delhi, Delhi"
Business Development Manager - SME BIL,"This job is with Standard Chartered Bank, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. Key Responsibilities Business Drivers • Achieve personal sales target • Segment focus, customer focussed needs-based selling • Being a Business Clients Acquisition Executive, focus has to be on acquiring new HVS customer relationship and fulfilling needs with respect to Assets, Liabilities, Insurance…",Not specified,https://www.adzuna.in/land/ad/5790410516?se=lJnrMs998RG2W77HaMXIjA&utm_medium=api&utm_source=d6220ea2&v=3227B3EC624CB4DEE356F60590D5F59FFBA34B5C,Standard Chartered Bank,"Pune, Maharashtra"
HR Business Partner Operations RSA APAC (m/f/d),"This job is with Allianz Commercial, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. The role requires full on-site presence in the office in Gurgaon during the first 3-6 months. What you do The HR Business Partner is responsible for delivering continuous improvement in HR service in a fast growing environment, including continued regional expansion, with exposure to an increasing number …",Not specified,https://www.adzuna.in/land/ad/5785772799?se=fmeCNM998RGanPBaX-yxJw&utm_medium=api&utm_source=d6220ea2&v=A593B43A4E0C5A098B1D8BAC89D52EDF7E011BC9,Allianz Commercial,"Gurgaon, Haryana"
HR Generalist,"Job Title: HR Generalist (Night Shift) Experience: 3–9 Years Shift: Night Shift (US Process) – 8:30 PM to 5 AM IST Working Days: 5 Days Alternate Week (Alternate Saturdays Off) Preferred Candidates: Female Job Summary We are looking for an experienced HR Generalist to manage end-to-end HR operations during the night shift. The ideal candidate will have strong hands-on experience in employee engagement, grievance handling, payroll processing, and sound knowledge of Indian labour laws. This role …",Not specified,https://www.adzuna.in/details/5766533901?utm_medium=api&utm_source=d6220ea2,SkySun,India
HR Generalist,"Job Title: HR Generalist (Night Shift) Experience: 3–9 Years Shift: Night Shift (US Process) – 8 PM to 5 AM Working Days: 5 Days a Week (Alternate Saturdays Off) Preferred Candidates: Female Job Summary We are looking for an experienced HR Generalist to manage end-to-end HR operations during the night shift. The ideal candidate will have strong hands-on experience in employee engagement, grievance handling, payroll processing, and sound knowledge of Indian labour laws. This role requires a proa…",Not specified,https://www.adzuna.in/details/5660368127?utm_medium=api&utm_source=d6220ea2,SkySun,India
HR Generalist,"Hr Generalist at Chinchwad Automotive Industry Qualification :MBA HR Candidate Should have exp in HR gerelist profile like statutory, attendence management, payroll handling Experience: 2-4 year's If you are interested kindly share resume on talenthunt.sglobalgmail.com",Not specified,https://www.adzuna.in/details/4686699881?utm_medium=api&utm_source=d6220ea2,Unknown Company,"Pune, Maharashtra"
HR Generalist,"Roles and responsibilities · Handle onboarding and induction for new employees · Maintain employee records, HRMIS, and documentation · Manage and coordinate with HR vendors (payroll, background verification, consultants, etc. · Ensure compliance with labor laws and company policies (including POSH compliance) · Support payroll inputs, attendance, and leave management · Drive employee engagement and retention initiatives · Act as a point of contact for employee queries and grievance handling · A…","₹100,000 - ₹500,000 / year",https://www.adzuna.in/details/5782609319?utm_medium=api&utm_source=d6220ea2,PEOPLEOCITY LLP,"Goregaon West, Mumbai"
HR Generalist,"About Us PIPECARE GROUP is seeking a highly skilled and experienced HR Generalist to join our team in Noida, India. PIPECARE Provide complete Solutions to all aspects of all aspects of In Line- Solutions in the oil and gas industry and ensure pipeline integrity by providing highly accurate information for Maintenance and Repair Programs. PIPECARE innovations are based on continuous product & services improvements & developments. We have the second-largest fleet of intelligent In-line inspection…",Not specified,https://www.adzuna.in/details/5783210939?utm_medium=api&utm_source=d6220ea2,Pipecare Group,"Noida, Ghaziabad"
HR Generalist,Designation - HR GENERALIST Salary - Best in industry Education - Any Graduate Shift Timings - Day Shift Location - Pondicherry Job Description : Responsible for End-to-End Recruitment Activities. Scheduling interviews & assisting in interview process. Responsible for Employee Engagement Activities. Controlling Attrition. Taking care of HR Generalist Activities. Candidate Profile : Minimum 2 years experience in HR activities including recruitment. Must have experience in PF/ESI & Statutory Laws…,Not specified,https://www.adzuna.in/details/5774224926?utm_medium=api&utm_source=d6220ea2,iMarque Solutions Pvt Ltd,"Krishnagiri, Tamil Nadu"
HR Generalist,"Job Summary:-HR) Generalist is a professional who oversees the human resources Responsibilities and activities of an organization. They manage recruitment processes, employee relations, regulatory compliance, and training and development.May 16, 2019Urgent openings for HR Generalist  Exp: FresherQualification: MBA with HR Stream (mandatory)Good communication is requiredIf Interested ,can share your resume or Contact-Johncy 7823997196",Not specified,https://www.adzuna.in/details/4686704001?utm_medium=api&utm_source=d6220ea2,Unknown Company,"Chennai, Tamil Nadu"
Hr Generalist,Designation : HR GENERALIST Location: Pondicherry Job Description : Responsible for End-to-End Recruitment Activities. Scheduling interviews & assisting in interview process. Responsible for Employee Engagement Activities. Controlling Attrition. Taking care of HR Generalist Activities. Candidate Profile : Minimum 2 years experience in HR activities including recruitment. Must have experience in PF/ESI & Statutory Laws. Hands on experience in Payroll and Attendance. Team handling abilities. Exce…,Not specified,https://www.adzuna.in/details/5774224248?utm_medium=api&utm_source=d6220ea2,iMarque Solutions Pvt. Ltd,"Krishnagiri, Tamil Nadu"
HR Generalist,"Looking for HR Generalist hr in Pune who can wfo in Baner location pune , 4yrs of experience Very Good Communication Recruitment Management Coordination Activities Good Presentation skills Event Management Admin Activities Overall HR function Skills:- Recruitment/Talent Acquisition, Effective communication, Event coordination and General Management","₹400,000 - ₹1,200,000 / year",https://www.adzuna.in/details/3474906382?utm_medium=api&utm_source=d6220ea2,TRUGlobal,"Pune, Maharashtra"
HR Generalist,"HR Generalist  Location: Mulund West, Mumbai (Onsite)  Experience: 2–3 Years  Employment Type: Full-time About the Role We are looking for a proactive HR Generalist to manage day-to-day HR operations, including recruitment, employee lifecycle management, and HR administration. The ideal candidate should have hands-on experience in both technical and non-technical hiring , along with exposure to HR operations, employee engagement, and payroll support. This role requires someone who can work clos…","₹400,000 - ₹600,000 / year",https://www.adzuna.in/details/5657222654?utm_medium=api&utm_source=d6220ea2,MpleAI,"Mumbai, Maharashtra"
HR Generalist,"Job Description: Job Title: HR Generalist Overview: As an HR Generalist, you are a key player in the human resources department, responsible for a wide range of tasks related to employee relations, recruitment, benefits administration, and other HR functions. Your role involves supporting the development and implementation of HR policies and procedures to foster a positive work environment. Key Responsibilities: Employee Relations: Serve as a point of contact for employees, addressing queries a…",Not specified,https://www.adzuna.in/details/5730762044?utm_medium=api&utm_source=d6220ea2,Career Creed HR Services,"Delhi, India"
HR Generalist,"Job Title: HR Generalist Location: Kolkata Experience: Minimum 1 year Employment Type: Full-time Job Summary: We are looking for a dynamic HR Generalist to join our team. The ideal candidate will have experience in IT and Non-IT recruitment, along with handling general HR operations. This role requires strong communication skills, the ability to multitask, and a keen eye for talent acquisition. Key Responsibilities: Recruitment & Talent Acquisition End-to-end recruitment for IT and Non-IT roles…","₹250,000 - ₹260,000 / year",https://www.adzuna.in/details/5736145316?utm_medium=api&utm_source=d6220ea2,Drivado Transfers Private Limited,"Kolkata, West Bengal"
HR (Generalist),"Job Description: Job Title: HR Generalist Department: Human Resources Reports To: Head of Human Resources Location: Pune Job Summary: The HR Recruiter/Generalist will be responsible for managing the end-to-end recruitment process and providing comprehensive HR support to ensure the smooth operation of the school’s HR functions. This role involves talent acquisition, employee onboarding, HR administration, and supporting various HR initiatives. The ideal candidate will have a strong background i…",Not specified,https://www.adzuna.in/details/5727218469?utm_medium=api&utm_source=d6220ea2,Highrise Solutions LLP,"Pune, Maharashtra"
HR Generalist,"Job Summary: The HR Generalist will manage a broad range of functions across the employee lifecycle - including onboarding, engagement, performance management, and compliance. The role is responsible for ensuring seamless HR operations, effective policy implementation, and an engaging employee experience. Key Responsibilities: Oversee end-to-end employee onboarding and orientation, ensuring timely completion of documentation and smooth integration into the organization Maintain accurate and up-…",Not specified,https://www.adzuna.in/details/5754806842?utm_medium=api&utm_source=d6220ea2,Level AI,"Noida, Ghaziabad"
HR Generalist,"We are currently seeking a dynamic and experienced HR Generalist Assistant Manager to join our team. In this role, you will play a key role in supporting the hr department in various functions. The ideal candidate will have a passion for HR, excellent communication skills, and the ability to thrive in a fast-paced environment. Responsibilities: Assist in the recruitment process, including job posting, screening resumes, conducting interviews, and onboarding new hires. Handle employee relations …","₹400,000 - ₹800,000 / year",https://www.adzuna.in/details/4739530537?utm_medium=api&utm_source=d6220ea2,The Safal Group,"Mumbai, Maharashtra"
HR Generalist,"About Trainery Trainery is building the next-gen AI-native Talent Management Suite — integrating performance, learning, compensation, and HR operations into one unified experience for modern teams. We’re setting up our India Development Center and looking for a proactive HR Generalist to lead HR operations, drive recruitment, and help us build a strong and engaged team. If you’re an energetic people person who enjoys taking ownership, thrives in a fast-paced startup environment, and loves conne…","₹500,000 - ₹900,000 / year",https://www.adzuna.in/details/5500971909?utm_medium=api&utm_source=d6220ea2,Trainery One,"Coimbatore, Tamil Nadu"
HR Generalist,"Job Profile: Your job role as a HR will be to take care of the regular HR work for an Edtech company. As an HR Generalist, or Human Resources Generalist, you are responsible for completing a variety of tasks to support the daily operations of the HR department. Their duties include comparing HR laws to current policies and procedures, drafting templates for HR documents and working with other members of the department to oversee the hiring and onboarding process for company employees. Requireme…","₹300,000 - ₹500,000 / year",https://www.adzuna.in/details/2836410645?utm_medium=api&utm_source=d6220ea2,ZaranTech,"Bangalore, Karnataka"
HR - Generalist,"About TaskUs: TaskUs is a provider of outsourced digital services and next-generation customer experience to fast-growing technology companies, helping its clients represent, protect and grow their brands. Leveraging a cloud-based infrastructure, TaskUs serves clients in the fastest-growing sectors, including social media, e-commerce, gaming, streaming media, food delivery, ride-sharing, HiTech, FinTech, and HealthTech. The People First culture at TaskUs has enabled the company to expand its wo…",Not specified,https://www.adzuna.in/details/5725342835?utm_medium=api&utm_source=d6220ea2,TaskUs,India
HR Generalist,"HR Generalist Responsibilities Consistently recruiting excellent staff. Maintaining a smooth onboarding process. Training, counseling, and coaching our staff. Resolving conflicts through positive and professional mediation. Carrying out necessary administrative duties. Conducting performance and wage reviews. Developing clear policies and ensuring policy awareness. Prepare Monthly Attendance For Payroll Requirements Bachelor's degree in human resources management or equivalent. Experience in hu…",Not specified,https://www.adzuna.in/details/5739293111?utm_medium=api&utm_source=d6220ea2,INA Solution,"Patna, Bihar"
